5.150573229568257148e+02
5.150573229568257148e+02
5.150573229568257148e+02
5.150573229568257148e+02
4.690856704652007352e+02
4.690856704652007352e+02
4.690856704652007352e+02
4.690856704652007352e+02
3.837687719652639089e+02
3.837687719652639089e+02
3.837687719652639089e+02
3.837687719652639089e+02
2.372063712369031805e+02
2.372063712369031805e+02
2.372063712369031805e+02
2.372063712369031805e+02
